"champ";"statut";"annee";"periode";"date du resultat";"ipe";type;codegeo;efft1;pct1;st1;efft2;pct2;st2;efft3;pct3;st3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62320;178;2.491950161;52.358952821;32;2.5437201908;56.836248013;194;4.1346973572;39.300937766;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62680;178;2.491950161;54.850902982;37;2.9411764706;48.807631161;121;2.57885763;58.269394714;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62590;163;2.2819543609;57.132857343;15;1.1923688394;82.909379968;162;3.452685422;46.8456948;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62420;145;2.0299594008;59.162816744;19;1.5103338633;77.821939587;129;2.7493606138;53.026427962;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62740;135;1.8899622008;61.052778944;33;2.6232114467;54.292527822;87;1.8542199488;82.928388747;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62970;135;1.8899622008;62.942741145;27;2.146263911;63.672496025;107;2.2804774084;74.957374254;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62430;126;1.7639647207;64.706705866;17;1.3513513514;79.173290938;91;1.9394714408;81.074168798;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62820;118;1.6519669607;66.358672827;20;1.5898251192;76.311605723;109;2.3231031543;72.676896846;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62580;111;1.5539689206;67.912641747;0;0;;24;0.5115089514;89.066496164;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62950;109;1.5259694806;69.438611228;11;0.8744038156;86.645468998;112;2.3870417732;70.353793691;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62119;107;1.4979700406;70.936581268;16;1.2718600954;81.717011129;114;2.4296675192;63.150042626;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62221;107;1.4979700406;72.434551309;24;1.9077901431;69.554848967;98;2.0886615516;79.134697357;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62750;98;1.3719725605;73.80652387;36;2.8616852146;51.669316375;42;0.895140665;85.592497869;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62218;86;1.2039759205;75.01049979;23;1.8282988871;71.383147854;40;0.852514919;87.31884058;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62790;78;1.0919781604;76.10247795;14;1.1128775835;84.022257552;125;2.6641091219;55.690537084;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62670;66;0.9239815204;77.026459471;20;1.5898251192;74.721780604;41;0.873827792;86.466325661;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62141;63;0.8819823604;77.908441831;24;1.9077901431;67.647058824;83;1.7689684569;84.697357204;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62143;62;0.8679826403;78.776424472;0;0;;31;0.6606990622;87.979539642;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;59162;59;0.8259834803;79.602407952;0;0;;27;0.5754475703;88.554987212;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;59500;53;0.7419851603;80.344393112;11;0.8744038156;84.896661367;20;0.4262574595;89.982949702;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59112;49;0.6859862803;81.030379392;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59221;46;0.6439871203;81.674366513;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";2;62000;45;0.6299874003;82.304353913;8;0.6359300477;88.791732909;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62153;44;0.6159876802;82.920341593;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62400;42;0.5879882402;83.508329833;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";2;62980;39;0.5459890802;84.054318914;11;0.8744038156;87.519872814;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62490;36;0.5039899202;84.558308834;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";2;62172;33;0.4619907602;85.020299594;7;0.5564387917;89.348171701;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59950;32;0.4479910402;85.468290634;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";3;62114;32;0.4479910402;85.916281674;11;0.8744038156;85.771065183;23;0.4901960784;89.556692242;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59480;31;0.4339913202;86.350272995;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62260;30;0.4199916002;86.770264595;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62290;29;0.4059918802;87.176256475;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59185;27;0.3779924402;87.554248915;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62217;26;0.3639927201;87.918241635;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62700;26;0.3639927201;88.282234355;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62149;25;0.3499930001;88.632227355;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59283;23;0.3219935601;88.954220916;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;62620;23;0.3219935601;89.276214476;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";1;59552;21;0.2939941201;89.570208596;0;0;;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";2;59553;21;0.2939941201;89.864202716;16;1.2718600954;80.445151033;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";2;59450;0;0;;8;0.6359300477;88.155802862;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:28";="620003376";2;62113;0;0;;6;0.4769475358;89.825119237;0;0;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62100;1445;42.776791001;42.776791001;1212;46.101179156;46.101179156;5044;44.495412844;44.495412844;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62730;249;7.3712255773;50.148016578;174;6.6184861164;61.354127045;675;5.9544812985;58.353916725;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62370;240;7.1047957371;57.252812315;227;8.6344617725;54.735640928;896;7.9040225829;52.399435427;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62340;155;4.5885139136;61.841326229;95;3.6135412704;83.491821986;513;4.5254057869;62.879322512;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62610;152;4.4997039668;66.341030195;152;5.7816660327;67.135793077;512;4.5165843331;67.395906845;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62231;124;3.6708111308;70.011841326;112;4.2601749715;75.808292126;395;3.4844742414;70.880381087;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62215;97;2.8715216104;72.883362937;36;1.3693419551;89.80600989;271;2.3906139732;75.776287932;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;59C04;93;2.7531083481;75.636471285;39;1.4834537847;88.436667935;245;2.161256175;77.937544107;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62137;93;2.7531083481;78.389579633;116;4.4123240776;71.548117155;284;2.5052928723;73.385673959;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62890;78;2.3090586146;80.698638247;44;1.6736401674;86.95321415;209;1.8436838391;79.781227946;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;59820;63;1.865008881;82.563647128;107;4.0699885888;79.878280715;194;1.7113620325;81.492589979;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62162;49;1.450562463;84.014209591;0;0;;134;1.1820748059;85.453422724;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;59630;44;1.3025458851;85.316755477;0;0;;181;1.5966831334;83.089273112;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62250;42;1.243339254;86.560094731;0;0;;121;1.0673959068;86.520818631;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;59153;40;1.1841326229;87.744227353;47;1.787751997;85.279573983;134;1.1820748059;84.271347918;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62850;34;1.0065127294;88.750740083;0;0;;74;0.6527875794;89.784756528;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62500;32;0.9473060983;89.698046181;0;0;;99;0.8733239238;88.373323924;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62132;0;0;;0;0;;111;0.9791813691;87.5;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:33";="620101337";3;62185;0;0;;0;0;;86;0.7586450247;89.131968948;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80400;1;100;100;0;0;;161;23.676470588;23.676470588;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02100;0;0;;0;0;;104;15.294117647;38.970588235;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02120;0;0;;0;0;;14;2.0588235294;81.029411765;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02230;0;0;;0;0;;15;2.2058823529;78.970588235;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02300;0;0;;0;0;;25;3.6764705882;63.970588235;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02480;0;0;;0;0;;22;3.2352941176;74.264705882;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02590;0;0;;0;0;;12;1.7647058824;82.794117647;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02680;0;0;;0;0;;8;1.1764705882;86.911764706;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02700;0;0;;0;0;;25;3.6764705882;67.647058824;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;02800;0;0;;0;0;;10;1.4705882353;84.264705882;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;59C02;0;0;;0;0;;8;1.1764705882;88.088235294;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;60360;0;0;;0;0;;8;1.1764705882;89.264705882;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80190;0;0;;0;0;;44;6.4705882353;55.735294118;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80200;0;0;;0;0;;70;10.294117647;49.264705882;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80300;0;0;;0;0;;31;4.5588235294;60.294117647;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80320;0;0;;0;0;;17;2.5;76.764705882;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80700;0;0;;0;0;;23;3.3823529412;71.029411765;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:36";="800000077";3;80740;0;0;;0;0;;10;1.4705882353;85.735294118;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59270;1;100;100;3;30;30;95;28.528528529;28.528528529;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59114;0;0;;0;0;;8;2.4024024024;78.078078078;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59116;0;0;;1;10;40;8;2.4024024024;80.48048048;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59181;0;0;;0;0;;9;2.7027027027;72.972972973;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59190;0;0;;0;0;;48;14.414414414;42.942942943;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59232;0;0;;0;0;;4;1.2012012012;89.489489489;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59253;0;0;;1;10;50;13;3.9039039039;70.27027027;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59280;0;0;;1;10;60;20;6.006006006;56.156156156;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59299;0;0;;1;10;70;6;1.8018018018;86.786786787;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59660;0;0;;1;10;80;24;7.2072072072;50.15015015;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59670;0;0;;0;0;;5;1.5015015015;88.288288288;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59850;0;0;;1;10;90;14;4.2042042042;66.366366366;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59930;0;0;;0;0;;8;2.4024024024;82.882882883;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59940;0;0;;0;0;;20;6.006006006;62.162162162;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;59C05;0;0;;0;0;;7;2.1021021021;84.984984985;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:49";="590782645";3;62840;0;0;;0;0;;9;2.7027027027;75.675675676;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;27140;0;0;;0;0;;8;3.125;56.25;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;27C10;0;0;;0;0;;4;1.5625;72.265625;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60000;0;0;;0;0;;59;23.046875;23.046875;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60110;0;0;;0;0;;11;4.296875;46.09375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60112;0;0;;0;0;;3;1.171875;81.25;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60119;0;0;;0;0;;3;1.171875;82.421875;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60210;0;0;;0;0;;5;1.953125;66.796875;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60220;0;0;;0;0;;4;1.5625;73.828125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60240;0;0;;0;0;;22;8.59375;31.640625;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60250;0;0;;0;0;;3;1.171875;83.59375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60360;0;0;;0;0;;3;1.171875;84.765625;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60380;0;0;;0;0;;9;3.515625;49.609375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60390;0;0;;0;0;;14;5.46875;37.109375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60430;0;0;;0;0;;8;3.125;59.375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60480;0;0;;0;0;;5;1.953125;68.75;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60510;0;0;;0;0;;3;1.171875;85.9375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60570;0;0;;0;0;;5;1.953125;70.703125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60590;0;0;;0;0;;12;4.6875;41.796875;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60650;0;0;;0;0;;7;2.734375;62.109375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60730;0;0;;0;0;;4;1.5625;75.390625;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60850;0;0;;0;0;;4;1.5625;76.953125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;60C04;0;0;;0;0;;3;1.171875;87.109375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;76220;0;0;;0;0;;7;2.734375;64.84375;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;95310;0;0;;0;0;;4;1.5625;78.515625;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;95450;0;0;;0;0;;3;1.171875;88.28125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;95520;0;0;;0;0;;4;1.5625;80.078125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;95C03;0;0;;0;0;;9;3.515625;53.125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:15";="600100572";3;95C04;0;0;;0;0;;3;1.171875;89.453125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02500;68;37.988826816;37.988826816;0;0;;749;38.469440164;38.469440164;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02140;20;11.173184358;49.162011173;0;0;;216;11.093990755;49.563430919;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02830;18;10.055865922;59.217877095;0;0;;193;9.9126861839;59.476117103;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02260;7;3.9106145251;63.12849162;0;0;;91;4.6738572162;69.748330765;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";1;08230;7;3.9106145251;67.039106145;0;0;;0;0;;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02360;6;3.3519553073;70.391061453;0;0;;109;5.5983564458;65.074473549;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02340;5;2.7932960894;73.184357542;0;0;;19;0.9758602979;86.081150488;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";1;08160;5;2.7932960894;75.977653631;0;0;;0;0;;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;08380;5;2.7932960894;78.770949721;0;0;;28;1.4381099127;81.201848998;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02170;4;2.2346368715;81.005586592;0;0;;64;3.2871083719;73.035439137;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02550;4;2.2346368715;83.240223464;0;0;;53;2.7221366204;75.757575758;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;99131;4;2.2346368715;85.474860335;0;0;;37;1.9003595275;79.763739086;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02120;3;1.6759776536;87.150837989;0;0;;24;1.2326656394;85.10529019;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";1;08500;3;1.6759776536;88.826815642;0;0;;0;0;;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02620;2;1.1173184358;89.944134078;0;0;;41;2.1058038007;77.863379558;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;02580;0;0;;0;0;;25;1.2840267078;83.872624551;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;08000;0;0;;0;0;;27;1.3867488444;82.588597843;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:21";="020004495";3;08090;0;0;;0;0;;16;0.821777093;87.776065742;2023.7;X020004495;28AUG23;15:44:15
