"champ";"statut";"annee";"periode";"date du resultat";"ipe";diag_ct;ponder;ponder_cn;dms;pct_rea;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";B96;7;7;17.285714286;0;79.571428571;80;14.285714286;71.428571429;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";R33;6;6;16.333333333;0;84.833333333;85;16.666666667;83.333333333;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";I50;6;6;13.333333333;0;92;93;16.666666667;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";R39;6;6;10.333333333;0;81.833333333;81.5;33.333333333;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";U07;6;6;16.666666667;0;78.833333333;80;16.666666667;83.333333333;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";Z29;16;16;11.3125;0;82.6875;83;50;68.75;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";I10;10;10;12.6;0;84.4;87;40;70;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";Z60;8;8;13.875;0;85.75;88.5;12.5;75;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R53;8;8;9.5;0;84.625;82.5;62.5;25;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";N18;7;7;12;0;87.571428571;89;57.142857143;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";E11;6;6;11.833333333;0;81.5;80.5;66.666666667;50;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R26;6;6;13.666666667;0;89.5;90.5;33.333333333;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";Z74;6;6;10.5;0;83.333333333;80.5;66.666666667;33.333333333;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R06;5;5;11.4;0;85.8;85;60;80;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";G47;4;4;11.5;0;78.75;79;25;75;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";J12;4;4;7.5;0;86.25;83;100;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";I50;4;4;17;0;89.25;92;25;75;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R33;3;3;16.333333333;0;89.666666667;92;0;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";I48;3;3;16.333333333;0;86;85;33.333333333;66.666666667;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";K52;3;3;13.666666667;0;72;72;33.333333333;66.666666667;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R63;3;3;6.6666666667;0;85;81;66.666666667;33.333333333;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";Z95;3;3;10;0;86.666666667;85;66.666666667;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R11;3;3;2.3333333333;0;66;74;66.666666667;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";R41;3;3;11;0;86.333333333;92;66.666666667;66.666666667;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:34";="590001749";I35;2;2;13.5;0;87;87;50;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";Z29;23;23;12.826086957;0;85.652173913;87;34.782608696;91.304347826;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";E66;15;15;10.266666667;0;79;84;40;86.666666667;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";I10;15;15;12.8;0;80.8;86;33.333333333;73.333333333;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";J12;13;13;12.615384615;0;88.461538462;89;38.461538462;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";J96;10;10;13.4;0;86.4;86.5;20;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";F03;9;9;16.333333333;0;88;87;33.333333333;77.777777778;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";E55;9;9;11.555555556;0;76.555555556;87;66.666666667;77.777777778;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";I50;8;8;12.25;0;90;90;37.5;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";E87;7;7;13;0;81;85;42.857142857;71.428571429;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";R50;6;6;17.5;0;79.166666667;84;50;83.333333333;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";J44;5;5;5.4;0;83.4;88;60;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";Z11;5;5;8.6;0;82.6;88;40;60;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";E86;5;5;11.6;0;91;92;60;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";R05;5;5;12;0;78.4;84;40;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";W01;5;5;14.6;0;85.8;87;40;80;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";R41;5;5;9.6;0;86.8;87;20;80;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";D50;4;4;11;0;89.25;88.5;0;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";Z75;4;4;21.75;0;88.75;88;50;75;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";L89;4;4;13.75;0;88.25;92;25;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:44";="590781670";B96;4;4;18.75;0;88.75;88;0;75;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";Z29;44;44;10.954545455;4.5454545455;67.972291407;82;52.272727273;81.818181818;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";I10;35;35;12.514285714;2.8571428571;85.742857143;85;51.428571429;80;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R53;32;32;12.75;3.125;82.0625;84;50;81.25;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";J12;30;30;10.7;3.3333333333;79.7;83;46.666666667;96.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";E87;23;23;14.217391304;0;85.652173913;86;43.47826087;86.956521739;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R50;18;18;11.277777778;0;74.174277017;78;50;72.222222222;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R70;18;18;11.833333333;0;83.611111111;84;50;83.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";E11;16;16;15.9375;12.5;83.625;84.5;37.5;75;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R06;15;15;10.466666667;0;72.285114155;81;53.333333333;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";I48;14;14;14.142857143;7.1428571429;86.142857143;84.5;50;85.714285714;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";J96;13;13;12.923076923;30.769230769;77.923076923;80;46.153846154;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R41;12;12;15.25;0;85.916666667;86;50;66.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";U07;11;11;14.727272727;18.181818182;78.090909091;77;45.454545455;81.818181818;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R05;11;11;9.1818181818;0;79.545454545;82;54.545454545;90.909090909;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";N18;11;11;14.818181818;18.181818182;77.272727273;81;18.181818182;90.909090909;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";K59;11;11;9.4545454545;9.0909090909;83;84;45.454545455;90.909090909;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";J44;10;10;9.5;20;78;78.5;70;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";R26;10;10;11.7;0;80.4;82.5;40;90;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";Z60;9;9;23.555555556;11.111111111;79.666666667;83;44.444444444;66.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:58";="020000261";E66;9;9;14.444444444;11.111111111;79.666666667;81;33.333333333;77.777777778;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";Z29;134;134;7.0820895522;5.9701492537;59.782478021;70;47.76119403;60.447761194;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";J12;40;40;13.65;17.5;73.35;75;55;97.5;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";I10;35;35;14.314285714;14.285714286;78.714285714;82;54.285714286;80;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";R06;29;29;10.517241379;3.4482758621;74.586206897;75;48.275862069;93.103448276;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";R50;24;24;2.375;0;11.426826484;0.4232876712;45.833333333;12.5;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";R53;24;24;5.7083333333;0;78.694977169;81.5;50;54.166666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";J96;23;23;15.086956522;26.086956522;68.913043478;70;52.173913043;86.956521739;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";Z99;22;22;15.954545455;13.636363636;71.954545455;72;59.090909091;95.454545455;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";E11;21;21;9.619047619;9.5238095238;78.380952381;77;57.142857143;66.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";B96;21;21;14.19047619;19.047619048;75.857142857;80;42.857142857;76.19047619;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";Z60;19;19;10.105263158;0;85.157894737;87;26.315789474;73.684210526;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";E55;17;17;15.294117647;11.764705882;77.941176471;84;58.823529412;64.705882353;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";F06;17;17;15.470588235;5.8823529412;83.176470588;86;29.411764706;82.352941176;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";E86;16;16;18.125;18.75;75.875;76;56.25;68.75;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";I48;15;15;17.466666667;13.333333333;82.133333333;85;40;86.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";E87;14;14;17.428571429;14.285714286;73.785714286;74.5;28.571428571;71.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";R39;13;13;10.923076923;23.076923077;76.076923077;83;61.538461538;53.846153846;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";N18;12;12;6.5833333333;0;74.5;76;58.333333333;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";D64;11;11;22.909090909;27.272727273;69.650809465;75;63.636363636;54.545454545;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:54";="620100651";J44;11;11;11.272727273;9.0909090909;70;70;81.818181818;90.909090909;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";Z29;28;28;10.035714286;7.1428571429;79.178571429;82;60.714285714;71.428571429;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";E55;23;23;9.347826087;4.347826087;79.173913043;84;69.565217391;82.608695652;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";Z74;17;17;12.823529412;0;81.588235294;85;41.176470588;70.588235294;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";Z75;16;16;17.5;0;83.875;85;50;87.5;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";Z73;16;16;7.1875;12.5;79.8125;81;62.5;75;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";R53;15;15;7.8666666667;0;72.466666667;72;60;46.666666667;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";E43;15;15;11.533333333;6.6666666667;80;85;33.333333333;80;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";E46;14;14;12.928571429;0;82.571428571;84.5;57.142857143;71.428571429;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";I48;13;13;14.692307692;7.6923076923;85.769230769;85;53.846153846;84.615384615;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";E87;13;13;8.6923076923;7.6923076923;76.076923077;80;69.230769231;84.615384615;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";I10;13;13;7.6923076923;7.6923076923;78.692307692;80;46.153846154;69.230769231;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";F05;12;12;11.666666667;0;83.5;85;66.666666667;75;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";R65;12;12;9.0833333333;0;76.416666667;74.5;75;75;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";F03;12;12;12.083333333;0;85.916666667;86.5;33.333333333;75;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";R29;11;11;12.454545455;0;83.272727273;84;63.636363636;72.727272727;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";E11;11;11;9.1818181818;18.181818182;77.818181818;80;63.636363636;63.636363636;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";J96;11;11;15.545454545;18.181818182;82.272727273;88;54.545454545;100;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";U07;11;11;10.181818182;9.0909090909;84.181818182;85;45.454545455;72.727272727;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";N17;9;9;11.555555556;22.222222222;80.666666667;84;66.666666667;77.777777778;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:50";="590780284";R41;9;9;10.888888889;0;80;84;77.777777778;44.444444444;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";Z29;55;55;7.5818181818;0;80.563636364;85;52.727272727;85.454545455;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";J12;47;47;8.0212765957;0;80.936170213;84;59.574468085;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";I10;36;36;8.4444444444;0;84.861111111;86;55.555555556;86.111111111;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";Z11;25;25;8.52;0;81.52;86;56;96;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";E11;19;19;8.0526315789;0;83;82;52.631578947;78.947368421;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";E78;15;15;7.9333333333;0;86.733333333;87;66.666666667;86.666666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";R53;15;15;6.1333333333;0;82;87;33.333333333;60;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";I25;13;13;6.3076923077;0;83.692307692;85;61.538461538;84.615384615;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";I48;13;13;6.6153846154;0;77.384615385;80;61.538461538;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";E87;12;12;9.6666666667;0;81.583333333;85.5;75;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";Z95;12;12;7.3333333333;0;87;87.5;66.666666667;91.666666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";E03;11;11;7.8181818182;0;82.636363636;80;36.363636364;81.818181818;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";Z60;11;11;10.545454545;0;88.181818182;87;45.454545455;54.545454545;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";F06;11;11;8.8181818182;0;85.454545455;86;63.636363636;90.909090909;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";R50;10;10;6.5;0;78.5;81;40;70;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";K59;9;9;10.777777778;0;85.222222222;85;44.444444444;77.777777778;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";I45;9;9;12;0;85.777777778;86;66.666666667;88.888888889;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";J96;9;9;10.111111111;0;79.444444444;76;55.555555556;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";R06;8;8;7.5;0;80;82;75;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";Z86;8;8;7.75;0;84.75;85.5;50;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";Z29;41;41;8.7073170732;0;63.039826261;74;36.585365854;78.048780488;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";J12;22;22;11.590909091;0;76.590909091;76.5;50;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";E55;21;21;12.095238095;0;74.238095238;75;38.095238095;95.238095238;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";E43;15;15;14.133333333;0;77.866666667;76;26.666666667;80;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";I48;11;11;10.909090909;0;80.909090909;86;45.454545455;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";E46;11;11;11.181818182;0;78.636363636;77;45.454545455;72.727272727;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";R53;11;11;10.181818182;0;70.640846824;77;45.454545455;72.727272727;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";Z60;10;10;10.4;0;77.7;80;30;70;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";Z75;9;9;16;0;83.111111111;87;33.333333333;88.888888889;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";E87;8;8;7.375;0;75.875;79.5;37.5;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";R06;8;8;7.5;0;75.125;75;0;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";R41;7;7;13.142857143;0;80.857142857;83;57.142857143;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";J44;7;7;9.8571428571;0;69.857142857;65;14.285714286;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";J96;7;7;9.4285714286;0;77;75;42.857142857;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";F06;7;7;12.285714286;0;82.714285714;86;42.857142857;85.714285714;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";J18;7;7;8.7142857143;0;68.857142857;80;57.142857143;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";E44;6;6;13.333333333;0;87.666666667;88.5;33.333333333;83.333333333;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";R26;6;6;12.833333333;0;76.833333333;76;16.666666667;66.666666667;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:58";="590797353";L89;6;6;21.166666667;0;78;77.5;66.666666667;100;2023.7;X590797353;30AUG23;10:32:13
