"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;PU;nb;mnt_br;mnt_remb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;1.89;13;7.56;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;1.91;102;7.64;282.82;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;1.92;65;5.76;157.74;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;1.99;4116;89.55;9158.84;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;2.45;1524;41.65;3927.76;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;2.71;163;13.55;487.12;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;4.08;8;4.08;32.64;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;5.97;28;5.97;189.16;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;6.01;300;18.03;1869;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;8.17;34;49.02;346.64;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;9.23;40;36.92;457.2;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;17.18;62;68.72;1131.16;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;17.28;750;17.28;12982;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;17.85;6750;178.5;120707.5;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;19.76;1260;138.32;21293.86;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;21.95;22;43.9;450.06;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;27.57;165;303.27;4791.05;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;30.22;583;453.3;15978.99;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;38.29;56;76.58;2188.24;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;39.1;854;586.5;32582.6;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;65.25;490;1044;27518.68;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;65.5;595;2161.5;32958.61;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;74.88;1316;3519.36;99576.08;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;118.26;65;2956.5;8214.9;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;122.68;236;3680.4;25096.68;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;168.92;1381;9459.52;194390.55;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;183.78;18;2389.14;3522.02;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;273.06;58;8191.8;15680.12;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;316.51;24;1899.06;7033.87;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;385.43;28;385.43;10814.04;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;424.74;20;2548.44;8626.8;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;494.71;1;494.71;516.71;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHS;3653.03;19;10959.09;60515.95;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;0.01;540;0.07;5.4;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;0.02;168;0.06;3.36;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;0.18;100;0.18;18;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;0.46;500;2.3;230;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;0.53;900;3.18;477;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;0.71;70;0.71;49.7;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;1.21;672;4.84;813.12;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;1.61;480;6.44;772.8;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;2.25;540;20.25;1215;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;3.47;700;17.35;2429;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;7.66;2562;543.86;19624.92;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;10.21;644;245.04;6575.24;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;25.73;1;25.73;25.73;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;32.67;3;98.01;65.34;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;40.07;45;841.47;1723.01;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;77.74;1;77.74;77.74;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;93.93;3;187.86;281.79;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;94.86;3;284.58;284.58;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;120.95;7;725.7;846.65;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;128.65;9;1157.85;771.9;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;177.65;16;1421.2;2842.4;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;221.22;60;442.44;13273.2;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;1380.14;2;1380.14;2760.28;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;1466.92;14;10268.44;20536.88;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;1580.8;3;3161.6;4742.4;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;1705.81;11;13646.48;18763.91;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:08";="800000044";PHU;2620.91;21;34071.83;55039.11;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";COH;37;81;2997;2997;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";COK;32;25;800;800;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";FPI;111.18;62;6844.8;6646.08;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";FPL;19.61;17;333.37;333.37;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";FPM;8.49;8;67.92;67.92;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";FPV;8.49;3087;26208.63;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";NUT;112.29;1;112.29;112.29;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:47";="620103432";NUT;152.9;4;611.6;611.6;2023.7;X620103432;04SEP23;16:02:33
