"champ";"statut";"annee";"periode";"date du resultat";"ipe";date_fin;finessg;um;typ_um;mode_hospit;dateeffet;nblits_g;nbsupth;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 12:26:11";="020004404";;020001061;0036;53;M;01/01/1990;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:11";="020004404";;020001061;0038;53;P;01/01/2020;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:11";="020004404";;020001061;0039;53;P;01/01/2020;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:11";="020004404";;020001061;0029;70;M;01/01/1990;3;636;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:11";="020004404";;020001061;0022;71;M;01/01/1990;15;3180;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0026;01A;C;01/01/2005;8;1696;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0044;02A;C;01/01/2012;6;1272;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0049;03A;C;01/01/2008;6;1272;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0053;14A;C;01/01/2008;4;848;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0014;07A;C;01/01/2006;10;2120;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0024;07B;C;06/08/2012;4;848;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0027;21;P;01/01/2006;12;2544;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0054;27;C;01/03/2009;23;4876;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0018;28;C;01/01/2013;18;3816;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0030;28;P;01/01/2012;4;848;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0002;29;P;30/03/2015;6;1272;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0003;29;C;01/01/2012;26;5512;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0004;29;C;01/01/2017;9;1908;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0005;29;C;01/01/2012;5;1060;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0006;29;P;30/03/2015;4;848;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0007;29;P;24/08/2022;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0008;29;C;01/01/2012;25;5300;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0009;29;C;22/10/2021;10;2120;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0011;29;P;30/03/2015;5;1060;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0015;29;C;01/01/2012;17;3604;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0019;29;C;01/01/2017;8;1696;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0025;29;P;01/01/2012;1;212;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0032;29;C;01/09/2013;1;212;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0033;29;C;01/09/2017;2;424;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0037;29;C;01/01/2012;10;2120;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0040;29;C;01/01/2012;8;1696;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0045;29;C;01/01/2012;24;5088;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0052;29;C;01/01/2012;5;1060;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0055;29;P;30/03/2015;3;636;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0020;52;C;10/04/2017;10;2120;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0021;52;C;10/04/2017;12;2544;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0023;52;C;10/04/2017;11;2332;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0001;53;P;01/01/2017;13;2756;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0010;53;P;14/01/2019;21;4452;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0012;53;P;01/01/2017;16;3392;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0013;53;P;12/06/2020;22;4664;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0016;53;C;01/01/2012;3;636;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0017;53;P;01/01/2017;14;2968;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0022;53;C;01/01/2012;13;2756;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0031;53;P;01/01/2017;20;4240;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0034;53;P;01/01/2017;17;3604;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0036;53;P;01/01/2017;18;3816;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0038;53;P;01/01/2017;19;4028;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0039;53;C;01/01/2013;1;212;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0042;53;C;01/01/2012;1;212;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0043;53;P;01/01/2017;15;3180;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0048;53;C;01/01/2012;19;4028;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0050;53;C;01/01/2013;17;3604;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0051;53;C;01/01/2012;2;424;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0056;53;C;10/04/2017;23;4876;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0028;73;C;01/01/2008;24;5088;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0029;73;P;01/01/2012;2;424;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0035;73;C;01/06/2014;25;5300;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0041;73;C;01/01/2012;26;5512;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0046;73;C;01/01/2012;15;3180;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:27";="590781605";;590000428;0047;73;P;01/01/2012;3;636;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";;590000543;0001;19;C;01/01/1900;10;2120;2;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0013;03A;C;01/01/2005;4;848;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0010;07A;C;01/04/2007;2;424;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0004;29;C;02/08/2011;3;636;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0006;29;C;01/03/2020;8;1696;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0008;29;P;01/06/2012;4;848;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0009;29;C;02/08/2011;9;1908;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0011;29;C;01/01/2009;2;424;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0005;53;C;21/03/2011;13;2756;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0007;53;P;26/09/2011;2;424;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0012;53;C;21/03/2011;10;2120;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0001;73;P;01/01/2014;1;212;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0002;73;C;06/03/2002;12;2544;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";01/01/2017;800000432;0003;73;C;06/03/2002;1;;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:26";="800000093";;800000432;0003;73;C;01/01/2017;1;212;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0053;01A;C;01/09/2000;12;2544;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0026;02A;C;04/09/2000;8;1696;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0023;03A;C;01/01/2010;6;1272;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0058;04;C;01/01/2006;3;636;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0065;04;C;12/01/2001;6;1272;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0030;05;C;12/01/2001;6;1272;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0021;18;C;01/06/2009;4;848;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0024;07A;C;01/01/2006;15;3180;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0062;07B;C;01/10/2013;4;848;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0006;08;C;01/01/2012;10;2120;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0069;17;C;01/01/2009;16;3392;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0013;21;P;29/04/2004;24;5088;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0001;27;C;01/01/2006;23;4876;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0049;27;P;29/04/2004;4;848;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0041;28;C;01/01/2006;20;4240;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0048;28;P;29/04/2004;3;636;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0002;29;C;27/03/2008;2;424;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0005;29;C;01/01/2009;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0009;29;P;29/02/2008;4;848;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0010;29;C;01/12/2016;2;424;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0016;29;C;01/01/2006;12;2544;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0017;29;C;01/01/2006;12;2544;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0025;29;C;01/01/2006;7;1484;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0029;29;C;01/01/2006;17;3604;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0031;29;C;01/01/2009;20;4240;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0032;29;C;01/01/2020;10;2120;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0033;29;C;01/01/2017;2;424;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0034;29;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0037;29;C;07/12/2005;4;848;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0039;29;C;01/01/2006;15;3180;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0040;29;C;01/01/2006;10;2120;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0043;29;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0045;29;C;01/01/2006;8;1696;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0047;29;C;01/01/2010;2;424;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0055;29;P;29/04/2004;2;424;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0057;29;P;01/01/2020;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0061;29;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0068;29;C;07/12/2005;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0060;40;C;01/01/2006;14;2968;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0012;42;P;01/01/2006;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0052;42;P;01/01/2009;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0035;43;P;01/01/2016;7;1484;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0050;43;P;29/04/2004;4;848;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0054;43;P;01/01/2022;4;848;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0003;53;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0004;53;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0011;53;P;01/01/2010;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0014;53;P;01/01/2010;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0015;53;C;01/01/2006;22;4664;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0018;53;C;01/01/2006;5;1060;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0020;53;P;01/12/2014;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0028;53;C;01/12/2014;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0036;53;P;01/01/2010;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0038;53;C;01/01/2006;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0044;53;C;01/01/2006;2;424;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0046;53;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0051;53;C;01/01/2020;18;3816;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0056;53;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0063;53;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0064;53;P;29/04/2004;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0067;53;C;01/01/2010;10;2120;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0042;61;P;01/01/2021;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0066;61;P;01/01/2008;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0007;70;P;01/01/2015;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0008;70;C;01/01/2010;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0022;70;P;18/12/2001;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0027;70;P;01/01/2006;1;212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0059;70;C;01/01/2006;10;2120;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";;600000194;0019;71;C;01/01/2006;35;7420;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:00:07";="020000048";;020000097;0001;08;C;01/01/2008;8;1696;2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:07";="020000048";;020000097;0002;27;C;01/01/2005;15;3180;2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:07";="020000048";;020000097;0003;27;C;01/01/2005;12;2544;2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0016;01A;C;08/06/2011;2;424;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0023;01A;C;15/10/2009;5;1060;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0103;01A;C;01/01/2005;22;4664;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0028;02A;C;01/11/2014;10;2120;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0041;02B;C;01/05/2015;6;1272;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0049;02B;C;03/06/2014;6;1272;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";01/03/2009;590000618;0057;03A;C;14/05/2007;6;;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0057;03A;C;01/03/2009;18;3816;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0079;04;C;01/06/2011;6;1272;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0102;04;C;01/01/2005;14;2968;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0083;05;C;01/01/2014;6;1272;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0063;06;C;01/01/2005;10;2120;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0071;14A;C;01/01/2015;6;1272;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0019;16;C;31/03/2007;6;1272;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0086;18;C;01/10/2007;7;1484;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0098;07A;C;01/01/2006;17;3604;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0022;07B;C;01/01/2006;8;1696;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0040;08;C;01/12/2014;10;2120;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0033;17;C;01/01/2006;20;4240;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:15";="590782215";;590000618;0059;21;P;24/01/2006;37;7844;2;2023.7;X590782215;31AUG23;15:42:07
