"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;COUNT;PERCENT;pcum;scum;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M071;1151;1;0.012328936;96.708174085;7844;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M07T;1155;1;0.012328936;96.720503021;7845;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M082;1157;1;0.012328936;96.732831957;7846;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M084;1159;1;0.012328936;96.745160893;7847;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M08T;1160;1;0.012328936;94.994451979;7705;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M091;1161;1;0.012328936;96.757489829;7848;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M093;1163;1;0.012328936;96.769818765;7849;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M10T;5193;1;0.012328936;94.599926026;7673;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M111;9999;1;0.012328936;94.550610282;7669;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M112;1172;1;0.012328936;96.782147701;7850;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M121;1175;1;0.012328936;96.794476637;7851;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M123;1177;1;0.012328936;96.806805573;7852;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M12T;1179;1;0.012328936;96.819134509;7853;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M131;5196;1;0.012328936;94.858833683;7694;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M132;1181;1;0.012328936;96.831463445;7854;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M151;1190;1;0.012328936;96.843792381;7855;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M15T;1194;1;0.012328936;95.204043891;7722;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M16T;5199;1;0.012328936;96.856121317;7856;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M17T;1204;1;0.012328936;95.573911971;7752;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M17T;9999;1;0.012328936;95.561583035;7751;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M18T;5248;1;0.012328936;96.868450253;7857;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M211;1219;1;0.012328936;95.586240907;7753;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M211;1252;1;0.012328936;95.598569843;7754;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M22Z;9999;1;0.012328936;94.414991986;7658;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M252;1228;1;0.012328936;96.880779189;7858;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M254;1230;1;0.012328936;96.893108125;7859;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";04M26T;1256;1;0.012328936;96.905437061;7860;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C034;1437;1;0.012328936;96.917765997;7861;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C042;1439;1;0.012328936;96.930094933;7862;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C043;1440;1;0.012328936;96.942423869;7863;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C052;1443;1;0.012328936;96.954752805;7864;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C091;1458;1;0.012328936;96.967081741;7865;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C102;1463;1;0.012328936;96.979410677;7866;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C104;1465;1;0.012328936;96.991739613;7867;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C124;1474;1;0.012328936;97.004068549;7868;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C131;1475;1;0.012328936;97.016397485;7869;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C142;1480;1;0.012328936;97.028726421;7870;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C211;84;1;0.012328936;97.041055357;7871;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C213;86;1;0.012328936;97.053384293;7872;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05C22T;1517;1;0.012328936;97.065713229;7873;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K064;1700;1;0.012328936;97.078042165;7874;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K102;1703;1;0.012328936;97.090371101;7875;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K103;1704;1;0.012328936;97.102700037;7876;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K213;1828;1;0.012328936;97.115028973;7877;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K221;1830;1;0.012328936;97.127357909;7878;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K242;1840;1;0.012328936;97.139686845;7879;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05K254;1847;1;0.012328936;97.152015781;7880;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M041;1729;1;0.012328936;97.164344717;7881;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M042;1730;1;0.012328936;97.176673653;7882;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M05T;1864;1;0.012328936;95.006780915;7706;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M05T;5294;1;0.012328936;95.019109851;7707;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M08T;5297;1;0.012328936;94.871162619;7695;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M09T;5038;1;0.012328936;94.661570706;7678;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M09T;9999;1;0.012328936;94.64924177;7677;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M103;1760;1;0.012328936;97.189002589;7883;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M104;1761;1;0.012328936;97.201331525;7884;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M112;1763;1;0.012328936;97.213660461;7885;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M121;1767;1;0.012328936;97.225989397;7886;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M12T;5040;1;0.012328936;94.686228578;7680;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M12T;5335;1;0.012328936;94.698557514;7681;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M15T;1784;1;0.012328936;97.238318333;7887;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M163;1787;1;0.012328936;97.250647269;7888;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M171;1790;1;0.012328936;97.262976205;7889;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M18T;1867;1;0.012328936;97.275305141;7890;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M23T;1806;1;0.012328936;95.610898779;7755;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";05M23T;1869;1;0.012328936;95.623227715;7756;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C033;1937;1;0.012328936;97.287634077;7891;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C034;1938;1;0.012328936;97.299963013;7892;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C041;5348;1;0.012328936;94.747873259;7685;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C053;1945;1;0.012328936;97.312291949;7893;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C073;1949;1;0.012328936;97.324620885;7894;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C081;1951;1;0.012328936;95.635556651;7757;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C081;5351;1;0.012328936;95.647885587;7758;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C082;1952;1;0.012328936;97.336949821;7895;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C091;5352;1;0.012328936;97.349278757;7896;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C121;1969;1;0.012328936;97.361607693;7897;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C12J;5354;1;0.012328936;97.373936629;7898;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C14J;5356;1;0.012328936;97.386265565;7899;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C204;1999;1;0.012328936;97.398594501;7900;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C221;2004;1;0.012328936;97.410923437;7901;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06C231;2008;1;0.012328936;97.423252373;7902;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M021;5371;1;0.012328936;95.031438787;7708;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M02T;5046;1;0.012328936;94.723215387;7683;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M02T;9999;1;0.012328936;94.71088645;7682;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M03T;9999;1;0.012328936;95.216372827;7723;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M051;2138;1;0.012328936;97.435581309;7903;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M053;2140;1;0.012328936;97.447910245;7904;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M05T;2142;1;0.012328936;95.660214523;7759;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M05T;5374;1;0.012328936;95.672543459;7760;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M061;2143;1;0.012328936;97.460239181;7905;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M06T;2147;1;0.012328936;95.684872396;7761;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M06T;5375;1;0.012328936;95.697201332;7762;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M082;2154;1;0.012328936;97.472568117;7906;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M092;2159;1;0.012328936;97.484897053;7907;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M09T;9999;1;0.012328936;94.760202195;7686;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M12T;2200;1;0.012328936;94.735544323;7684;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M16Z;5059;1;0.012328936;97.497225989;7908;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M18T;2207;1;0.012328936;94.883491555;7696;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";06M18Z;2189;1;0.012328936;97.509554925;7909;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07C073;2325;1;0.012328936;97.521883861;7910;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07C101;2335;1;0.012328936;97.534212797;7911;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07C131;2347;1;0.012328936;97.546541733;7912;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M021;2514;1;0.012328936;97.558870669;7913;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M042;2520;1;0.012328936;97.571199605;7914;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M044;2522;1;0.012328936;97.583528541;7915;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M074;2532;1;0.012328936;97.595857477;7916;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M084;2537;1;0.012328936;97.608186414;7917;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M101;2544;1;0.012328936;97.62051535;7918;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M10T;2548;1;0.012328936;95.709530268;7763;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M10T;5415;1;0.012328936;95.721859204;7764;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M121;2554;1;0.012328936;94.784860067;7688;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M121;9999;1;0.012328936;94.772531131;7687;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M13Z;2583;1;0.012328936;94.513623474;7666;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M13Z;9999;1;0.012328936;94.501294538;7665;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M14T;2559;1;0.012328936;95.73418814;7765;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";07M14T;2584;1;0.012328936;95.746517076;7766;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C061;2751;1;0.012328936;97.632844286;7919;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C141;2764;1;0.012328936;97.645173222;7920;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C241;2783;1;0.012328936;97.657502158;7921;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C273;2793;1;0.012328936;97.669831094;7922;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C322;2809;1;0.012328936;97.68216003;7923;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C331;2813;1;0.012328936;97.694488966;7924;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C341;2817;1;0.012328936;97.706817902;7925;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C34J;2966;1;0.012328936;97.719146838;7926;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C352;2822;1;0.012328936;97.731475774;7927;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C35J;5440;1;0.012328936;97.74380471;7928;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C38J;2840;1;0.012328936;97.756133646;7929;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C39J;2845;1;0.012328936;97.768462582;7930;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C422;2857;1;0.012328936;97.780791518;7931;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C441;2866;1;0.012328936;97.793120454;7932;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C451;2871;1;0.012328936;97.80544939;7933;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C45J;2875;1;0.012328936;97.817778326;7934;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C461;2876;1;0.012328936;97.830107262;7935;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C471;2881;1;0.012328936;97.842436198;7936;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C472;2882;1;0.012328936;97.854765134;7937;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C501;2893;1;0.012328936;97.86709407;7938;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C512;2898;1;0.012328936;97.879423006;7939;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C541;2909;1;0.012328936;97.891751942;7940;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C553;2916;1;0.012328936;97.904080878;7941;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C581;2933;1;0.012328936;97.916409814;7942;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C58J;2937;1;0.012328936;97.92873875;7943;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08C62J;2956;1;0.012328936;97.941067686;7944;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M05T;5525;1;0.012328936;97.953396622;7945;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M094;3061;1;0.012328936;97.965725558;7946;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M101;3063;1;0.012328936;95.228701763;7724;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M10T;3067;1;0.012328936;97.978054494;7947;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M144;3071;1;0.012328936;97.99038343;7948;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M14T;3072;1;0.012328936;95.241030699;7725;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M15T;3179;1;0.012328936;98.002712366;7949;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M18T;9999;1;0.012328936;98.015041302;7950;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M193;3083;1;0.012328936;98.027370238;7951;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M201;3085;1;0.012328936;95.758846012;7767;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M201;5535;1;0.012328936;95.771174948;7768;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M211;5536;1;0.012328936;94.895820491;7697;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M221;5537;1;0.012328936;98.039699174;7952;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M252;3107;1;0.012328936;98.05202811;7953;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M25T;5540;1;0.012328936;98.064357046;7954;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:58";="590780193";08M27T;5542;1;0.012328936;98.076685982;7955;0;2023.7;X590780193;31AUG23;11:45:29
