"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3383384;3383384;908.8;908.8;1;0;908.8;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3424427;3424427;6563.58;6563.58;2;0;6563.58;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3428900;3428900;16408.95;16408.95;5;0;16408.95;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3429962;3429962;14114;14114;5;0;14114;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3471355;3471355;8468.4;8468.4;3;0;8468.4;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3478179;3478179;2822.8;2822.8;1;0;2822.8;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3486374;3486374;6563.58;6563.58;2;0;6563.58;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";3496310;3496310;713.4;698.69;1;-14.71;698.69;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8112313;8112313;724.38;724.38;3;0;724.38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8113264;8113264;4390.55;4390.55;5;0;4390.55;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8116676;8116676;208.56;208.56;2;0;208.56;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8120821;8120821;706.92;706.92;4;0;706.92;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8120838;8120838;8757.56;8757.56;28;0;8757.56;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8120850;8120850;3537.96;3537.96;4;0;3537.96;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8120896;8120896;20911.24;20911.24;28;0;20911.24;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8120933;8120933;782.79;782.79;1;0;782.79;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8120979;8120979;254.88;254.88;8;0;254.88;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8121915;8121915;101266.26;101266.26;87;0;101266.26;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8125267;8125267;40174.74;40174.74;102;0;40174.74;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8125333;8125333;2537.04;2537.04;12;0;2537.04;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8125391;8125391;3846.76;3846.76;34;0;3846.76;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8126189;8126189;5162.3;5162.3;5;0;5162.3;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8126290;8126290;1187.48;1187.48;4;0;1187.48;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8126350;8126350;1049.76;1049.76;4;0;1049.76;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8126373;8126373;1813.52;1813.52;4;0;1813.52;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8126396;8126396;446.04;446.04;14;0;446.04;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8126404;8126404;678.84;678.84;6;0;678.84;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8132327;8132327;1575.48;1575.48;4;0;1575.48;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8132340;8132340;262.08;262.08;4;0;262.08;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8132379;8132379;1902.78;1902.78;9;0;1902.78;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8133640;8133640;65.52;65.52;1;0;65.52;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8134154;8134154;296.87;296.87;1;0;296.87;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8134504;8134504;21762;21762;18;0;21762;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135389;8135389;457.54;457.54;1;0;457.54;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135679;8135679;4000.77;4000.77;3;0;4000.77;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135685;8135685;7079.94;7079.94;21;0;7079.94;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135751;8135751;20722.38;20722.38;21;0;20722.38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135780;8135780;2246.04;2246.04;18;0;2246.04;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135805;8135805;497.7;497.7;2;0;497.7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8135811;8135811;4985.4;4985.4;20;0;4985.4;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8136383;8136383;615.33;615.33;1;0;615.33;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8136390;8136390;746.83;746.83;1;0;746.83;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8138146;8138146;986.78;986.78;1;0;986.78;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8139460;8139460;1032.46;1032.46;1;0;1032.46;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8139810;8139810;262.44;262.44;1;0;262.44;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8140657;8140657;498.54;498.54;2;0;498.54;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8140663;8140663;1333.59;1333.59;1;0;1333.59;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8140692;8140692;337.14;337.14;1;0;337.14;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8140717;8140717;124.78;124.78;1;0;124.78;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8140775;8140775;497.7;497.7;2;0;497.7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8142604;8142604;1923.38;1923.38;17;0;1923.38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8143147;8143147;353.46;353.46;2;0;353.46;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144247;8144247;1563.85;1563.85;5;0;1563.85;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144253;8144253;1590.57;1590.57;9;0;1590.57;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144276;8144276;10460.61;10460.61;17;0;10460.61;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144394;8144394;2737.35;2737.35;11;0;2737.35;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144425;8144425;17551.82;17551.82;17;0;17551.82;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144431;8144431;7707.46;7707.46;17;0;7707.46;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144448;8144448;2828.7;2828.7;18;0;2828.7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144454;8144454;4461.48;4461.48;17;0;4461.48;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144483;8144483;1115.1;1115.1;35;0;1115.1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144537;8144537;3034.84;3034.84;68;0;3034.84;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144566;8144566;4073.04;4073.04;36;0;4073.04;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144603;8144603;22251.24;22251.24;66;0;22251.24;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144610;8144610;7486.8;7486.8;60;0;7486.8;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144626;8144626;43216.74;43216.74;63;0;43216.74;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144661;8144661;64077;64077;53;0;64077;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144684;8144684;401.41;401.41;1;0;401.41;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144709;8144709;13335.9;13335.9;10;0;13335.9;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8144744;8144744;5733.21;5733.21;23;0;5733.21;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8147719;8147719;1357.68;1357.68;12;0;1357.68;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8150638;8150638;249.27;249.27;1;0;249.27;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8150673;8150673;1209;1209;1;0;1209;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8150727;8150727;685.98;685.98;1;0;685.98;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8150733;8150733;124.78;124.78;1;0;124.78;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8150785;8150785;337.14;337.14;1;0;337.14;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8150791;8150791;248.85;248.85;1;0;248.85;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151483;8151483;6768.63;6768.63;11;0;6768.63;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151514;8151514;997.08;997.08;4;0;997.08;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151543;8151543;1333.59;1333.59;1;0;1333.59;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151550;8151550;986.78;986.78;1;0;986.78;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151678;8151678;14189.77;14189.77;19;0;14189.77;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151804;8151804;124.78;124.78;1;0;124.78;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151885;8151885;337.14;337.14;1;0;337.14;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8151939;8151939;3127.7;3127.7;10;0;3127.7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152057;8152057;3004.41;3004.41;17;0;3004.41;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152063;8152063;11204.88;11204.88;8;0;11204.88;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152086;8152086;7009.84;7009.84;8;0;7009.84;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152100;8152100;2359.98;2359.98;7;0;2359.98;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152123;8152123;1123.02;1123.02;9;0;1123.02;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152146;8152146;1994.16;1994.16;8;0;1994.16;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8152212;8152212;5402.2;5402.2;10;0;5402.2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8153246;8153246;1721.7;1721.7;6;0;1721.7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8153298;8153298;1060.38;1060.38;6;0;1060.38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8153460;8153460;3780.75;3780.75;5;0;3780.75;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8153772;8153772;1080.44;1080.44;2;0;1080.44;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8173728;8173728;8103.3;8103.3;15;0;8103.3;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8173740;8173740;4728.45;4728.45;15;0;4728.45;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8178447;8178447;2990.21;2990.21;67;0;2990.21;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8185766;8185766;178.53;178.53;1;0;178.53;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8410134;8410134;3383.73;3300.29;7;-83.44;3300.29;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8416272;8416272;5317.29;5153.17;11;-164.12;5153.17;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8416384;8416384;8345.37;8345.37;3;0;8345.37;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8416830;8416830;1450.17;1397.91;3;-52.26;1397.91;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:36";="620025346";8427531;8427531;2900.34;2779.32;6;-121.02;2779.32;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3101486;3101486;11923.2;13770;29;923.4;12846.6;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3101820;3101820;24569.728;24810;53;120.136;24689.864;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3109878;3109878;1840.391;1860;4;9.8045;1850.1955;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3111993;3111993;1349.97;1350;3;0.015;1349.985;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3115181;3115181;509.99;510;1;0.005;509.995;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3117412;3117412;5369.964;5370;11;0.018;5369.982;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3118647;3118647;1328.96;1328.96;16;0;1328.96;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3119240;3119240;899.98;900;2;0.01;899.99;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3119300;3119300;13688.2;14880;32;595.9;14284.1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3121075;3121075;1019.98;1020;2;0.01;1019.99;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3126262;3126262;4229.936;4230;9;0.032;4229.968;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3132297;3132297;510;510;1;0;510;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3136970;3136970;8103.3;8103.3;15;0;8103.3;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3137596;3137596;1800;1800;6;0;1800;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3140612;3140612;3289.561;3330;7;20.2195;3309.7805;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3143131;3143131;2159.56;2159.56;26;0;2159.56;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3146483;3146483;6784.81;7440;16;327.595;7112.405;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3148826;3148826;1312.12;1312.12;2;0;1312.12;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3150898;3150898;2160.88;2160.88;4;0;2160.88;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3152294;3152294;2236.88;2330;8;46.56;2283.44;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3155588;3155588;18192.586;18300;40;53.707;18246.293;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3156903;3156903;3303.47;3720;8;208.265;3511.735;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3160626;3160626;509.99;510;1;0.005;509.995;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3165977;3165977;8819.903;8910;19;45.0485;8864.9515;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3167812;3167812;6671.86;7022.86;13;175.5;6847.36;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3172055;3172055;9111.924;9180;20;34.038;9145.962;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3175332;3175332;6599.948;6600;14;0.026;6599.974;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3176691;3176691;8729.872;8790;19;30.064;8759.936;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3181522;3181522;540.22;540.22;1;0;540.22;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3185684;3185684;14078.91;15390;33;655.545;14734.455;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3185840;3185840;300;300;1;0;300;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3189593;3189593;9213.28;9240;20;13.36;9226.64;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3196825;3196825;166.12;166.12;2;0;166.12;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3197612;3197612;10199.836;10200;22;0.082;10199.918;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3303735;3303735;920.16;1022.4;3;51.12;971.28;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3342907;3342907;613.44;681.6;1;34.08;647.52;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3361862;3361862;5725.44;6361.6;7;318.08;6043.52;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3380233;3380233;306.72;340.8;1;17.04;323.76;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3394353;3394353;3271.68;3635.2;4;181.76;3453.44;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3395855;3395855;715.68;795.2;1;39.76;755.44;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3397469;3397469;817.92;908.8;1;45.44;863.36;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3402466;3402466;12062.7;12062.7;2;0;12062.7;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3402472;3402472;19153.85;19153.85;1;0;19153.85;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3407430;3407430;36099.69;36099.69;11;0;36099.69;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3412312;3412312;58234.046;58234.05;3;0.002;58234.048;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3424427;3424427;9845.368;9845.37;3;0.001;9845.369;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3428900;3428900;82044.01;82044.75;25;0.37;82044.38;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3438530;3438530;2822.8;2822.8;1;0;2822.8;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3452961;3452961;628.55;628.55;1;0;628.55;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3460245;3460245;8468.4;8468.4;3;0;8468.4;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3463048;3463048;720.04;720.04;2;0;720.04;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3471355;3471355;2822.8;2822.8;1;0;2822.8;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3478179;3478179;2823.011;2822.8;1;-0.211;2822.8;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3479115;3479115;21405;21405;3;0;21405;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:12";="020000261";3486374;3486374;29535.368;29536.11;9;0.371;29535.739;2023.7;X020000261;29AUG23;14:50:19
